session_id,station_id,customer_id,start_time,end_time,energy_consumed_kwh,charging_duration_minutes,price_per_kwh,total_revenue,payment_mode,charger_id
18535,92,8723,"2025-11-09 15:00:00","2025-11-09 15:34:00",18.28,34,66.00,2412.96,Card,734
18536,88,5957,"2024-11-09 18:00:00","2024-11-09 18:44:00",23.23,44,60.00,2787.60,UPI,692
18537,76,21021,"2024-11-01 12:00:00","2024-11-01 13:10:00",17.24,70,60.00,2068.80,Wallet,597
18538,78,21148,"2024-07-13 11:00:00","2024-07-13 12:21:00",15.21,81,75.00,2281.50,UPI,607
18539,31,14229,"2024-07-05 10:00:00","2024-07-05 10:42:00",25.02,42,54.00,2702.16,Wallet,258
18540,86,2715,"2025-08-20 08:00:00","2025-08-20 09:29:00",59.96,89,75.00,8994.00,Card,673
18541,44,14880,"2025-02-02 20:00:00","2025-02-02 21:26:00",14.72,86,54.00,1589.76,Card,356
18542,1,16608,"2025-10-16 17:00:00","2025-10-16 17:41:00",20.65,41,66.00,2725.80,UPI,2
18543,94,17409,"2025-01-15 14:00:00","2025-01-15 14:36:00",23.58,36,60.00,2829.60,Card,741
18544,71,12151,"2024-10-10 14:00:00","2024-10-10 15:30:00",40.96,90,54.00,4423.68,UPI,558
18545,17,17291,"2025-12-11 22:00:00","2025-12-11 23:07:00",47.27,67,54.00,5105.16,Wallet,132
18546,38,4848,"2025-05-13 17:00:00","2025-05-13 18:10:00",47.60,70,54.00,5140.80,Wallet,312
18547,48,2733,"2024-05-20 18:00:00","2024-05-20 18:23:00",10.43,23,60.00,1251.60,Wallet,390
18548,104,24994,"2024-03-30 09:00:00","2024-03-30 09:24:00",42.59,24,75.00,6388.50,Wallet,828
18549,73,20616,"2024-03-20 16:00:00","2024-03-20 16:46:00",41.54,46,66.00,5483.28,Wallet,570
18550,117,8870,"2025-03-04 15:00:00","2025-03-04 15:33:00",35.88,33,66.00,4736.16,UPI,922
18551,88,7262,"2025-08-23 21:00:00","2025-08-23 22:25:00",28.96,85,60.00,3475.20,UPI,695
18552,48,20242,"2024-02-28 17:00:00","2024-02-28 17:28:00",49.87,28,66.00,6582.84,Card,390
18553,20,16636,"2024-10-25 13:00:00","2024-10-25 14:04:00",27.19,64,60.00,3262.80,Card,162
18554,38,22,"2024-06-03 09:00:00","2024-06-03 09:50:00",21.50,50,66.00,2838.00,Wallet,309
18555,78,16064,"2024-03-26 21:00:00","2024-03-26 21:28:00",25.50,28,66.00,3366.00,Wallet,609
18556,64,1983,"2024-07-26 08:00:00","2024-07-26 09:02:00",31.98,62,75.00,4797.00,Wallet,509
18557,101,475,"2024-08-06 17:00:00","2024-08-06 18:00:00",20.70,60,75.00,3105.00,Card,804
18558,84,19758,"2025-03-10 22:00:00","2025-03-10 23:02:00",40.38,62,54.00,4361.04,Card,665
18559,36,2412,"2025-02-04 12:00:00","2025-02-04 13:25:00",54.21,85,60.00,6505.20,Wallet,301
18560,98,10528,"2025-12-03 13:00:00","2025-12-03 13:30:00",39.77,30,66.00,5249.64,Wallet,769
18561,110,12370,"2025-06-06 15:00:00","2025-06-06 16:29:00",32.33,89,75.00,4849.50,Card,868
18562,45,12620,"2024-02-01 10:00:00","2024-02-01 10:52:00",49.84,52,54.00,5382.72,UPI,361
18563,60,24158,"2025-11-04 16:00:00","2025-11-04 16:52:00",47.40,52,66.00,6256.80,Card,472
18564,32,7447,"2024-07-13 14:00:00","2024-07-13 14:38:00",28.35,38,75.00,4252.50,UPI,262
18565,40,3389,"2024-06-04 16:00:00","2024-06-04 16:26:00",40.21,26,66.00,5307.72,Card,325
18566,62,17565,"2024-04-05 10:00:00","2024-04-05 11:21:00",46.49,81,75.00,6973.50,Wallet,484
18567,110,4426,"2024-06-16 21:00:00","2024-06-16 22:18:00",22.27,78,54.00,2405.16,Card,867
18568,2,7839,"2024-02-21 21:00:00","2024-02-21 21:27:00",28.31,27,75.00,4246.50,Card,9
18569,87,2382,"2025-01-01 11:00:00","2025-01-01 12:02:00",15.29,62,66.00,2018.28,Wallet,683
18570,9,6178,"2025-02-17 22:00:00","2025-02-17 22:52:00",59.38,52,75.00,8907.00,UPI,71
18571,86,19156,"2024-12-27 13:00:00","2024-12-27 13:58:00",14.29,58,54.00,1543.32,Card,677
18572,4,19607,"2025-01-26 21:00:00","2025-01-26 22:27:00",18.43,87,54.00,1990.44,UPI,25
18573,109,8696,"2024-03-14 06:00:00","2024-03-14 06:40:00",33.99,40,66.00,4486.68,UPI,864
18574,103,11802,"2025-10-07 18:00:00","2025-10-07 19:15:00",53.26,75,66.00,7030.32,UPI,821
18575,119,9005,"2025-10-31 14:00:00","2025-10-31 15:13:00",27.79,73,75.00,4168.50,Wallet,937
18576,87,14117,"2024-07-07 22:00:00","2024-07-07 22:29:00",48.43,29,54.00,5230.44,Unknown,690
18577,41,24098,"2024-10-23 20:00:00","2024-10-23 20:36:00",43.80,36,60.00,5256.00,Wallet,329
18578,38,3336,"2024-06-04 16:00:00","2024-06-04 16:59:00",41.93,59,60.00,5031.60,Card,312
18579,93,8229,"2025-02-15 13:00:00","2025-02-15 13:36:00",52.25,36,66.00,6897.00,Card,737
18580,97,7916,"2024-06-12 20:00:00","2024-06-12 20:20:00",10.71,20,75.00,1606.50,Card,759
18581,35,21685,"2024-09-24 12:00:00","2024-09-24 13:19:00",56.46,79,66.00,7452.72,Wallet,287
18582,32,21304,"2025-04-06 21:00:00","2025-04-06 22:22:00",51.46,82,60.00,6175.20,Card,263
18583,39,13740,"2025-12-31 06:00:00","2025-12-31 07:22:00",56.89,82,54.00,6144.12,Card,321
18584,111,11354,"2024-09-17 12:00:00","2024-09-17 13:08:00",49.68,68,54.00,5365.44,Wallet,872
18585,31,22561,"2024-10-02 15:00:00","2024-10-02 15:43:00",53.93,43,75.00,8089.50,Card,258
18586,43,1219,"2025-09-11 16:00:00","2025-09-11 16:25:00",20.15,25,60.00,2418.00,Card,344
18587,14,343,"2024-10-22 07:00:00","2024-10-22 07:27:00",25.96,27,66.00,3426.72,Card,116
18588,87,20646,"2024-09-25 11:00:00","2024-09-25 11:30:00",25.76,30,66.00,3400.32,Wallet,685
18589,119,3489,"2024-10-29 06:00:00","2024-10-29 06:46:00",15.46,46,54.00,1669.68,UPI,934
18590,15,11819,"2024-12-07 20:00:00","2024-12-07 20:57:00",46.48,57,60.00,5577.60,Wallet,117
18591,11,148,"2024-03-25 06:00:00","2024-03-25 07:23:00",16.81,83,66.00,2218.92,Wallet,80
18592,96,17592,"2024-09-05 11:00:00","2024-09-05 11:50:00",12.63,50,54.00,1364.04,UPI,755
18593,116,13278,"2024-10-04 13:00:00","2024-10-04 14:20:00",48.77,80,54.00,5267.16,Wallet,912
18594,109,21654,"2025-06-26 20:00:00","2025-06-26 20:49:00",55.23,49,66.00,7290.36,Wallet,862
18595,61,4043,"2025-08-01 16:00:00","2025-08-01 17:07:00",48.21,67,60.00,5785.20,Wallet,479
18596,87,4126,"2024-04-15 17:00:00","2024-04-15 17:37:00",51.27,37,66.00,6767.64,Wallet,681
18597,19,975,"2025-12-29 14:00:00","2025-12-29 14:39:00",39.78,39,60.00,4773.60,Card,153
18598,2,24347,"2024-06-18 20:00:00","2024-06-18 20:27:00",54.39,27,66.00,7179.48,Wallet,12
18599,1,6368,"2025-02-08 21:00:00","2025-02-08 21:42:00",34.84,42,66.00,4598.88,Wallet,1
18600,50,18404,"2025-07-09 16:00:00","2025-07-09 16:57:00",59.42,57,66.00,7843.44,Wallet,404
18601,7,16801,"2025-10-10 17:00:00","2025-10-10 17:25:00",15.17,25,66.00,2002.44,Card,54
18602,51,17914,"2024-08-11 22:00:00","2024-08-11 23:01:00",50.46,61,66.00,6660.72,Card,412
18603,25,6991,"2024-04-01 19:00:00","2024-04-01 19:42:00",42.07,42,60.00,5048.40,Wallet,205
18604,15,776,"2025-08-03 07:00:00","2025-08-03 07:50:00",39.03,50,66.00,5151.96,Card,122
18605,6,1995,"2025-05-30 11:00:00","2025-05-30 11:41:00",46.29,41,54.00,4999.32,Card,47
18606,99,16447,"2024-10-01 14:00:00","2024-10-01 14:49:00",52.01,49,60.00,6241.20,UPI,782
18607,85,9899,"2025-09-08 13:00:00","2025-09-08 13:47:00",53.14,47,75.00,7971.00,UPI,668
18608,70,16828,"2024-03-20 06:00:00","2024-03-20 07:05:00",18.77,65,54.00,2027.16,UPI,543
18609,117,19932,"2024-03-03 15:00:00","2024-03-03 15:49:00",19.85,49,60.00,2382.00,Unknown,916
18610,92,22142,"2024-12-12 12:00:00","2024-12-12 13:27:00",10.81,87,60.00,1297.20,Card,729
18611,27,651,"2024-09-12 06:00:00","2024-09-12 07:09:00",16.59,69,75.00,2488.50,Card,221
18612,22,13950,"2025-01-18 21:00:00","2025-01-18 22:25:00",23.19,85,75.00,3478.50,Card,178
18613,106,8370,"2024-06-12 18:00:00","2024-06-12 18:23:00",46.05,23,60.00,5526.00,Card,839
18614,18,5930,"2025-10-29 17:00:00","2025-10-29 17:57:00",33.79,57,75.00,5068.50,Card,143
18615,3,14100,"2025-12-26 12:00:00","2025-12-26 12:37:00",47.90,37,54.00,5173.20,UPI,20
18616,86,13528,"2025-11-02 19:00:00","2025-11-02 20:09:00",34.33,69,66.00,4531.56,Card,675
18617,9,5702,"2024-07-13 20:00:00","2024-07-13 21:27:00",37.78,87,75.00,5667.00,UPI,70
18618,92,23795,"2024-02-15 12:00:00","2024-02-15 12:28:00",15.55,28,66.00,2052.60,Wallet,728
18619,45,2287,"2024-12-03 12:00:00","2024-12-03 13:28:00",48.83,88,75.00,7324.50,Wallet,361
18620,56,21811,"2024-04-25 10:00:00","2024-04-25 10:52:00",47.91,52,66.00,6324.12,Card,447
18621,25,6520,"2024-02-09 14:00:00","2024-02-09 14:36:00",25.38,36,75.00,3807.00,Wallet,209
18622,13,3074,"2024-06-02 13:00:00","2024-06-02 14:10:00",26.43,70,66.00,3488.76,Card,102
18623,111,9388,"2024-10-03 13:00:00","2024-10-03 13:42:00",20.98,42,60.00,2517.60,Wallet,870
18624,88,4287,"2024-10-13 15:00:00","2024-10-13 15:27:00",50.69,27,54.00,5474.52,Wallet,702
18625,59,16527,"2025-12-17 22:00:00","2025-12-17 22:36:00",47.35,36,66.00,6250.20,UPI,463
18626,53,23955,"2025-05-04 12:00:00","2025-05-04 12:33:00",40.46,33,75.00,6069.00,Wallet,429
18627,45,11527,"2024-02-24 17:00:00","2024-02-24 17:43:00",21.94,43,75.00,3291.00,Wallet,360
18628,104,4205,"2024-05-20 11:00:00","2024-05-20 11:28:00",18.59,28,54.00,2007.72,Wallet,826
18629,8,21247,"2024-12-30 15:00:00","2024-12-30 16:08:00",12.51,68,54.00,1351.08,Wallet,66
18630,25,15608,"2024-12-04 20:00:00","2024-12-04 21:28:00",12.28,88,66.00,1620.96,Card,209
18631,85,5520,"2025-03-13 11:00:00","2025-03-13 12:17:00",19.36,77,66.00,2555.52,Card,669
18632,117,516,"2024-11-13 08:00:00","2024-11-13 08:30:00",15.03,30,60.00,1803.60,Card,917
18633,88,15782,"2024-04-28 09:00:00","2024-04-28 10:02:00",37.81,62,60.00,4537.20,Card,696
18634,65,17181,"2024-05-09 16:00:00","2024-05-09 16:39:00",27.90,39,66.00,3682.80,Unknown,518
18635,48,2979,"2025-05-27 11:00:00","2025-05-27 12:13:00",32.25,73,75.00,4837.50,Card,393
18636,17,10429,"2024-06-30 17:00:00","2024-06-30 18:01:00",39.70,61,66.00,5240.40,Card,130
18637,119,17367,"2025-02-11 18:00:00","2025-02-11 18:57:00",42.96,57,54.00,4639.68,Card,938
18638,88,3182,"2024-01-31 19:00:00","2024-01-31 19:49:00",42.41,49,60.00,5089.20,UPI,700
18639,65,3789,"2024-02-01 22:00:00","2024-02-01 22:20:00",23.04,20,75.00,3456.00,Wallet,516
18640,39,6108,"2024-04-14 08:00:00","2024-04-14 08:42:00",50.48,42,54.00,5451.84,Wallet,321
18641,114,4539,"2024-11-05 22:00:00","2024-11-05 22:50:00",55.89,50,54.00,6036.12,Wallet,902
18642,61,3587,"2025-08-31 20:00:00","2025-08-31 20:53:00",25.80,53,66.00,3405.60,UPI,479
18643,68,5732,"2025-02-08 07:00:00","2025-02-08 07:49:00",10.85,49,54.00,1171.80,Unknown,533
18644,50,24530,"2025-10-09 10:00:00","2025-10-09 11:07:00",54.96,67,60.00,6595.20,Wallet,406
18645,51,14958,"2024-11-12 22:00:00","2024-11-12 22:32:00",56.18,32,54.00,6067.44,Wallet,411
18646,37,13639,"2025-11-06 14:00:00","2025-11-06 14:23:00",12.55,23,54.00,1355.40,UPI,304
18647,3,6182,"2024-02-18 11:00:00","2024-02-18 11:56:00",10.25,56,60.00,1230.00,UPI,16
18648,1,21785,"2025-07-31 19:00:00","2025-07-31 20:30:00",50.82,90,60.00,6098.40,Wallet,2
18649,66,13680,"2025-08-18 12:00:00","2025-08-18 13:03:00",25.07,63,75.00,3760.50,Wallet,519
18650,7,24370,"2024-07-14 13:00:00","2024-07-14 13:53:00",55.73,53,54.00,6018.84,Card,55
18651,65,23141,"2024-05-19 14:00:00","2024-05-19 15:17:00",20.84,77,66.00,2750.88,Card,513
18652,119,14385,"2024-10-31 17:00:00","2024-10-31 17:56:00",53.06,56,66.00,7003.92,UPI,939
18653,1,16229,"2024-03-01 20:00:00","2024-03-01 20:35:00",13.43,35,75.00,2014.50,UPI,5
18654,92,10401,"2024-04-30 08:00:00","2024-04-30 09:16:00",23.03,76,66.00,3039.96,Unknown,727
18655,67,17197,"2025-11-17 20:00:00","2025-11-17 21:09:00",58.66,69,66.00,7743.12,Wallet,523
18656,8,743,"2024-02-07 09:00:00","2024-02-07 09:56:00",21.56,56,60.00,2587.20,UPI,59
18657,113,10916,"2024-02-19 19:00:00","2024-02-19 20:28:00",16.65,88,54.00,1798.20,UPI,885
18658,100,15146,"2024-03-13 11:00:00","2024-03-13 12:24:00",52.85,84,66.00,6976.20,UPI,798
18659,10,17699,"2025-02-22 11:00:00","2025-02-22 12:30:00",15.89,90,75.00,2383.50,Wallet,77
18660,53,19780,"2025-05-24 07:00:00","2025-05-24 07:57:00",14.87,57,60.00,1784.40,Card,429
18661,92,12035,"2025-12-15 11:00:00","2025-12-15 11:49:00",26.17,49,66.00,3454.44,Card,731
18662,54,6270,"2024-09-01 10:00:00","2024-09-01 10:51:00",41.77,51,54.00,4511.16,Card,432
18663,42,13217,"2024-06-01 21:00:00","2024-06-01 21:39:00",45.54,39,75.00,6831.00,Wallet,332
18664,92,16023,"2025-11-17 09:00:00","2025-11-17 09:45:00",54.06,45,60.00,6487.20,Wallet,734
18665,101,1500,"2025-05-22 13:00:00","2025-05-22 14:16:00",37.05,76,54.00,4001.40,Card,802
18666,27,10393,"2025-02-13 14:00:00","2025-02-13 14:23:00",29.67,23,75.00,4450.50,UPI,221
18667,23,7566,"2025-06-22 14:00:00","2025-06-22 15:06:00",27.94,66,54.00,3017.52,Wallet,181
18668,16,3763,"2024-11-18 11:00:00","2024-11-18 11:59:00",52.35,59,60.00,6282.00,Wallet,129
18669,109,11800,"2024-03-20 22:00:00","2024-03-20 23:09:00",46.19,69,75.00,6928.50,Card,862
18670,62,8892,"2024-06-10 14:00:00","2024-06-10 15:04:00",55.27,64,60.00,6632.40,Card,489
18671,28,15474,"2025-06-25 08:00:00","2025-06-25 08:52:00",58.20,52,60.00,6984.00,UPI,231
18672,51,20202,"2025-07-16 11:00:00","2025-07-16 11:20:00",25.00,20,60.00,3000.00,Card,415
18673,108,11624,"2024-06-29 13:00:00","2024-06-29 13:26:00",36.48,26,75.00,5472.00,Card,851
18674,14,16861,"2024-07-13 21:00:00","2024-07-13 22:03:00",41.59,63,75.00,6238.50,UPI,112
18675,40,8070,"2025-05-17 11:00:00","2025-05-17 12:19:00",18.19,79,54.00,1964.52,Card,322
18676,101,20508,"2024-04-19 13:00:00","2024-04-19 13:36:00",12.67,36,60.00,1520.40,UPI,799
18677,104,24442,"2024-01-04 12:00:00","2024-01-04 13:17:00",53.39,77,66.00,7047.48,Wallet,825
18678,14,7919,"2025-11-30 18:00:00","2025-11-30 18:59:00",36.78,59,75.00,5517.00,Wallet,113
18679,49,15146,"2025-09-22 12:00:00","2025-09-22 13:00:00",38.54,60,60.00,4624.80,UPI,397
18680,24,18345,"2024-11-10 13:00:00","2024-11-10 14:20:00",37.75,80,54.00,4077.00,Wallet,199
18681,15,3449,"2025-05-23 10:00:00","2025-05-23 10:48:00",47.75,48,66.00,6303.00,UPI,118
18682,91,24937,"2025-09-25 13:00:00","2025-09-25 14:25:00",17.28,85,60.00,2073.60,Card,726
18683,51,11291,"2025-08-31 12:00:00","2025-08-31 12:43:00",40.70,43,66.00,5372.40,Card,416
18684,115,17892,"2024-10-08 09:00:00","2024-10-08 10:21:00",33.47,81,54.00,3614.76,UPI,904
18685,105,3418,"2025-05-18 14:00:00","2025-05-18 14:34:00",54.85,34,66.00,7240.20,Card,832
18686,31,20565,"2025-12-19 18:00:00","2025-12-19 19:24:00",35.98,84,66.00,4749.36,Card,259
18687,33,13410,"2024-04-16 15:00:00","2024-04-16 16:09:00",57.15,69,66.00,7543.80,Card,269
18688,58,446,"2025-11-22 09:00:00","2025-11-22 09:46:00",27.66,46,60.00,3319.20,UPI,457
18689,4,1719,"2025-07-07 19:00:00","2025-07-07 20:25:00",58.34,85,60.00,7000.80,Wallet,25
18690,68,14788,"2024-12-17 19:00:00","2024-12-17 20:21:00",53.76,81,54.00,5806.08,Wallet,533
18691,92,20193,"2024-08-01 13:00:00","2024-08-01 14:13:00",39.21,73,75.00,5881.50,Wallet,730
18692,32,9341,"2025-02-08 16:00:00","2025-02-08 17:03:00",27.69,63,66.00,3655.08,UPI,262
18693,13,13151,"2025-06-19 08:00:00","2025-06-19 09:02:00",28.80,62,75.00,4320.00,UPI,99
18694,64,22420,"2024-02-15 08:00:00","2024-02-15 08:30:00",48.64,30,75.00,7296.00,Unknown,507
18695,82,1878,"2024-12-09 08:00:00","2024-12-09 08:29:00",39.03,29,54.00,4215.24,Card,651
18696,53,17284,"2025-10-20 07:00:00","2025-10-20 08:00:00",30.08,60,60.00,3609.60,Card,427
18697,44,14982,"2024-06-11 09:00:00","2024-06-11 10:15:00",41.80,75,54.00,4514.40,Wallet,352
18698,74,21564,"2025-09-22 18:00:00","2025-09-22 18:41:00",46.66,41,60.00,5599.20,Wallet,582
18699,96,14264,"2025-01-23 13:00:00","2025-01-23 13:44:00",11.15,44,75.00,1672.50,UPI,754
18700,117,1422,"2024-08-04 14:00:00","2024-08-04 15:03:00",14.49,63,75.00,2173.50,Wallet,925
18701,98,3027,"2025-10-26 16:00:00","2025-10-26 16:48:00",14.72,48,75.00,2208.00,Card,769
18702,35,19236,"2024-06-28 21:00:00","2024-06-28 22:14:00",21.60,74,75.00,3240.00,Card,287
18703,117,17113,"2025-08-25 12:00:00","2025-08-25 13:25:00",31.35,85,54.00,3385.80,Card,922
18704,20,3338,"2024-06-28 19:00:00","2024-06-28 19:26:00",50.18,26,66.00,6623.76,Card,156
18705,35,12557,"2025-06-14 19:00:00","2025-06-14 20:21:00",27.55,81,54.00,2975.40,Card,291
18706,116,9268,"2025-10-23 09:00:00","2025-10-23 09:21:00",10.87,21,75.00,1630.50,Wallet,910
18707,40,18500,"2024-12-03 19:00:00","2024-12-03 19:42:00",34.17,42,66.00,4510.44,UPI,322
18708,15,6435,"2024-10-03 14:00:00","2024-10-03 14:45:00",59.83,45,66.00,7897.56,UPI,122
18709,75,2250,"2024-02-06 20:00:00","2024-02-06 21:27:00",27.45,87,54.00,2964.60,Wallet,583
18710,7,5381,"2024-12-13 08:00:00","2024-12-13 08:50:00",58.06,50,66.00,7663.92,UPI,51
18711,54,10995,"2024-03-29 07:00:00","2024-03-29 08:25:00",15.07,85,60.00,1808.40,Wallet,439
18712,104,9108,"2025-12-01 16:00:00","2025-12-01 17:28:00",18.65,88,75.00,2797.50,Wallet,825
18713,100,8804,"2024-11-12 13:00:00","2024-11-12 14:12:00",46.21,72,66.00,6099.72,UPI,790
18714,48,19899,"2025-04-06 13:00:00","2025-04-06 14:26:00",35.06,86,66.00,4627.92,UPI,392
18715,87,396,"2024-03-25 18:00:00","2024-03-25 18:28:00",48.26,28,75.00,7239.00,UPI,689
18716,45,11154,"2024-01-23 15:00:00","2024-01-23 15:39:00",53.18,39,54.00,5743.44,Card,363
18717,45,6195,"2024-06-06 14:00:00","2024-06-06 14:31:00",22.55,31,54.00,2435.40,Card,362
18718,102,7675,"2025-05-09 20:00:00","2025-05-09 21:27:00",44.14,87,60.00,5296.80,UPI,813
18719,86,18031,"2025-09-08 16:00:00","2025-09-08 16:43:00",40.38,43,75.00,6057.00,Wallet,680
18720,71,19656,"2024-02-02 06:00:00","2024-02-02 06:25:00",53.08,25,54.00,5732.64,Unknown,556
18721,64,16281,"2025-12-23 20:00:00","2025-12-23 20:35:00",31.51,35,60.00,3781.20,UPI,506
18722,45,206,"2025-07-27 15:00:00","2025-07-27 15:21:00",12.59,21,75.00,1888.50,UPI,360
18723,117,7262,"2025-10-08 16:00:00","2025-10-08 16:46:00",38.71,46,60.00,4645.20,Wallet,917
18724,10,254,"2025-09-06 18:00:00","2025-09-06 18:43:00",57.94,43,66.00,7648.08,Wallet,74
18725,49,9265,"2024-06-07 21:00:00","2024-06-07 22:24:00",10.73,84,54.00,1158.84,UPI,394
18726,8,6009,"2024-10-06 15:00:00","2024-10-06 15:51:00",22.01,51,54.00,2377.08,UPI,60
18727,80,16217,"2024-01-06 19:00:00","2024-01-06 19:43:00",25.80,43,75.00,3870.00,Wallet,629
18728,66,7140,"2025-09-11 15:00:00","2025-09-11 16:25:00",48.29,85,66.00,6374.28,UPI,522
18729,12,17437,"2025-03-13 17:00:00","2025-03-13 17:21:00",26.16,21,66.00,3453.12,Wallet,95
18730,37,6785,"2024-08-02 19:00:00","2024-08-02 19:29:00",21.95,29,60.00,2634.00,Wallet,305
18731,10,21810,"2024-12-03 22:00:00","2024-12-03 22:43:00",42.43,43,60.00,5091.60,UPI,77
18732,99,20321,"2025-01-18 17:00:00","2025-01-18 17:22:00",12.32,22,60.00,1478.40,Card,779
18733,88,7518,"2024-07-24 19:00:00","2024-07-24 19:59:00",18.53,59,54.00,2001.24,Wallet,701
18734,86,23563,"2024-07-11 17:00:00","2024-07-11 18:29:00",30.40,89,66.00,4012.80,Wallet,676
18735,56,18697,"2024-06-13 19:00:00","2024-06-13 19:37:00",27.78,37,66.00,3666.96,Wallet,446
18736,28,17575,"2024-12-12 15:00:00","2024-12-12 16:14:00",27.36,74,60.00,3283.20,UPI,232
18737,118,3361,"2025-04-04 18:00:00","2025-04-04 19:11:00",15.43,71,66.00,2036.76,Card,927
18738,47,18581,"2025-08-04 17:00:00","2025-08-04 18:28:00",28.04,88,66.00,3701.28,UPI,374
18739,75,1560,"2025-08-18 17:00:00","2025-08-18 17:21:00",49.90,21,75.00,7485.00,Wallet,592
18740,36,22784,"2025-06-18 12:00:00","2025-06-18 12:49:00",30.69,49,66.00,4051.08,UPI,301
18741,90,2568,"2025-09-21 15:00:00","2025-09-21 16:28:00",39.31,88,66.00,5188.92,Wallet,716
18742,2,6506,"2025-12-28 19:00:00","2025-12-28 19:20:00",18.18,20,54.00,1963.44,Wallet,12
18743,111,12788,"2024-04-11 08:00:00","2024-04-11 08:58:00",13.49,58,54.00,1456.92,Card,869
18744,98,5033,"2025-11-14 19:00:00","2025-11-14 19:24:00",54.00,24,75.00,8100.00,UPI,772
18745,63,22294,"2025-11-19 09:00:00","2025-11-19 09:42:00",26.57,42,60.00,3188.40,Wallet,492
18746,4,1886,"2024-11-22 12:00:00","2024-11-22 12:20:00",27.52,20,66.00,3632.64,Wallet,25
18747,23,6900,"2025-10-18 22:00:00","2025-10-18 22:39:00",53.88,39,60.00,6465.60,Wallet,187
18748,119,15893,"2025-11-24 07:00:00","2025-11-24 08:00:00",45.39,60,66.00,5991.48,Wallet,936
18749,41,9549,"2024-09-30 19:00:00","2024-09-30 19:56:00",47.81,56,75.00,7171.50,Card,330
18750,55,2027,"2024-02-27 16:00:00","2024-02-27 16:23:00",44.10,23,54.00,4762.80,Wallet,443
18751,52,8069,"2024-12-17 08:00:00","2024-12-17 08:31:00",15.29,31,75.00,2293.50,UPI,417
18752,99,887,"2024-08-15 08:00:00","2024-08-15 08:29:00",57.90,29,75.00,8685.00,Unknown,785
18753,89,4304,"2024-07-16 13:00:00","2024-07-16 13:59:00",55.46,59,54.00,5989.68,UPI,705
18754,116,24880,"2024-10-28 14:00:00","2024-10-28 14:32:00",21.81,32,60.00,2617.20,Card,913
18755,63,15597,"2024-02-17 22:00:00","2024-02-17 22:55:00",50.20,55,66.00,6626.40,UPI,500
18756,13,24125,"2024-06-14 20:00:00","2024-06-14 20:55:00",30.47,55,66.00,4022.04,Wallet,104
18757,29,5817,"2024-10-03 10:00:00","2024-10-03 11:27:00",44.19,87,60.00,5302.80,Wallet,239
18758,92,13649,"2024-11-06 12:00:00","2024-11-06 13:11:00",18.28,71,54.00,1974.24,UPI,732
18759,12,7386,"2024-04-10 07:00:00","2024-04-10 08:03:00",36.93,63,60.00,4431.60,Wallet,98
18760,81,10771,"2024-04-26 10:00:00","2024-04-26 10:33:00",16.33,33,54.00,1763.64,UPI,642
18761,15,15037,"2024-08-21 16:00:00","2024-08-21 16:24:00",36.81,24,60.00,4417.20,UPI,124
18762,43,20044,"2025-11-16 16:00:00","2025-11-16 16:32:00",22.18,32,54.00,2395.44,UPI,346
18763,91,512,"2024-11-27 12:00:00","2024-11-27 12:32:00",32.62,32,60.00,3914.40,Wallet,720
18764,50,15777,"2024-09-27 17:00:00","2024-09-27 18:05:00",43.40,65,75.00,6510.00,Card,410
18765,63,24462,"2025-01-17 10:00:00","2025-01-17 10:27:00",53.85,27,60.00,6462.00,Wallet,491
18766,69,4386,"2025-07-04 14:00:00","2025-07-04 15:23:00",18.26,83,66.00,2410.32,Wallet,541
18767,88,23208,"2025-02-16 13:00:00","2025-02-16 13:48:00",54.66,48,54.00,5903.28,Card,695
18768,41,4811,"2024-11-29 09:00:00","2024-11-29 09:41:00",29.50,41,60.00,3540.00,Card,329
18769,90,1,"2025-09-04 08:00:00","2025-09-04 08:44:00",52.19,44,54.00,5636.52,Wallet,717
18770,40,24117,"2025-08-19 19:00:00","2025-08-19 20:28:00",35.63,88,75.00,5344.50,Card,326
18771,84,10890,"2024-09-15 12:00:00","2024-09-15 13:10:00",53.11,70,54.00,5735.88,Card,665
18772,97,24920,"2025-08-25 14:00:00","2025-08-25 15:22:00",43.14,82,60.00,5176.80,Wallet,760
18773,90,8022,"2025-09-06 14:00:00","2025-09-06 14:50:00",35.44,50,60.00,4252.80,Wallet,717
18774,27,7670,"2025-10-18 10:00:00","2025-10-18 11:14:00",25.63,74,54.00,2768.04,UPI,223
18775,22,13092,"2024-11-25 07:00:00","2024-11-25 08:24:00",58.45,84,66.00,7715.40,UPI,174
18776,65,17614,"2025-08-08 15:00:00","2025-08-08 15:42:00",50.04,42,54.00,5404.32,Card,511
18777,89,8045,"2024-03-27 18:00:00","2024-03-27 19:23:00",29.06,83,60.00,3487.20,Card,711
18778,88,15247,"2024-12-21 11:00:00","2024-12-21 12:25:00",18.34,85,75.00,2751.00,Wallet,696
18779,45,20316,"2024-02-11 09:00:00","2024-02-11 10:15:00",48.98,75,54.00,5289.84,UPI,361
18780,73,18594,"2025-08-27 16:00:00","2025-08-27 16:31:00",59.50,31,54.00,6426.00,Wallet,567
18781,49,2144,"2024-05-09 13:00:00","2024-05-09 13:34:00",23.95,34,66.00,3161.40,UPI,395
18782,47,10008,"2024-02-23 21:00:00","2024-02-23 22:30:00",55.79,90,54.00,6025.32,UPI,379
